YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-01,WEEKDAY,23,TRAIN,BP8,110,186
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,BP8,393,131
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,BP8,501,336
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,BP8,595,639
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,BP8,679,919
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,BP8,769,937
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,BP8,920,958
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,BP8,1107,1145
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,BP8,1194,1151
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,BP8,1193,1042
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,BP8,1052,924
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,BP8,1135,974
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,BP8,1036,1013
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,BP8,1038,1042
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,BP8,1079,1151
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,BP8,1036,1026
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,BP8,832,938
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,BP8,729,828
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,BP8,500,636
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,BP8,29,50
2025-01,WEEKDAY,5,TRAIN,BP9,1612,847
2025-01,WEEKDAY,6,TRAIN,BP9,5007,1621
2025-01,WEEKDAY,7,TRAIN,BP9,6885,3185
2025-01,WEEKDAY,8,TRAIN,BP9,4879,2833
2025-01,WEEKDAY,9,TRAIN,BP9,3796,2948
2025-01,WEEKDAY,10,TRAIN,BP9,3423,1983
2025-01,WEEKDAY,11,TRAIN,BP9,3190,1951
2025-01,WEEKDAY,12,TRAIN,BP9,2739,2596
2025-01,WEEKDAY,13,TRAIN,BP9,3025,2954
2025-01,WEEKDAY,14,TRAIN,BP9,2868,2213
2025-01,WEEKDAY,15,TRAIN,BP9,1645,2572
2025-01,WEEKDAY,16,TRAIN,BP9,1853,2749
2025-01,WEEKDAY,17,TRAIN,BP9,2361,3845
2025-01,WEEKDAY,18,TRAIN,BP9,2431,5366
2025-01,WEEKDAY,19,TRAIN,BP9,1896,4537
2025-01,WEEKDAY,20,TRAIN,BP9,1290,2736
2025-01,WEEKDAY,21,TRAIN,BP9,940,2366
2025-01,WEEKDAY,22,TRAIN,BP9,436,1431
2025-01,WEEKDAY,23,TRAIN,BP9,32,310
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,BP9,394,372
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,BP9,700,545
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,BP9,1113,918
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,BP9,1733,1885
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,BP9,2038,1729
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,BP9,2291,1446
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,BP9,2670,1591
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,BP9,2262,1507
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,BP9,1686,1352
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,BP9,1452,1160
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,BP9,1303,1198
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,BP9,1156,1157
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,BP9,1232,1427
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,BP9,1191,1439
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,BP9,972,1440
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,BP9,829,1093
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,BP9,421,945
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,BP9,195,759
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,BP9,15,67
2025-01,WEEKDAY,0,TRAIN,CC10/DT26,217,1095
2025-01,WEEKDAY,5,TRAIN,CC10/DT26,3382,409
2025-01,WEEKDAY,6,TRAIN,CC10/DT26,18310,7521
2025-01,WEEKDAY,7,TRAIN,CC10/DT26,30135,24780
2025-01,WEEKDAY,8,TRAIN,CC10/DT26,33026,54652
2025-01,WEEKDAY,9,TRAIN,CC10/DT26,19884,29622
2025-01,WEEKDAY,10,TRAIN,CC10/DT26,13456,11322
2025-01,WEEKDAY,11,TRAIN,CC10/DT26,13776,8565
2025-01,WEEKDAY,12,TRAIN,CC10/DT26,15783,10914
2025-01,WEEKDAY,13,TRAIN,CC10/DT26,12900,15436
2025-01,WEEKDAY,14,TRAIN,CC10/DT26,10851,13283
2025-01,WEEKDAY,15,TRAIN,CC10/DT26,11538,12164
2025-01,WEEKDAY,16,TRAIN,CC10/DT26,15964,13792
2025-01,WEEKDAY,17,TRAIN,CC10/DT26,38598,19532
2025-01,WEEKDAY,18,TRAIN,CC10/DT26,59491,31310
2025-01,WEEKDAY,19,TRAIN,CC10/DT26,23148,24199
2025-01,WEEKDAY,20,TRAIN,CC10/DT26,12314,16442
2025-01,WEEKDAY,21,TRAIN,CC10/DT26,8511,15599
2025-01,WEEKDAY,22,TRAIN,CC10/DT26,6839,13688
2025-01,WEEKDAY,23,TRAIN,CC10/DT26,2612,7074
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,CC10/DT26,90,697
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,CC10/DT26,639,49
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,CC10/DT26,3987,1406
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,CC10/DT26,5680,3684
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,CC10/DT26,6617,5817
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,CC10/DT26,8023,6582
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,CC10/DT26,8583,6129
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,CC10/DT26,9244,5822
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,CC10/DT26,9885,6723
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,CC10/DT26,9989,7959
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,CC10/DT26,8575,7836
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,CC10/DT26,8230,8006
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,CC10/DT26,9263,8139
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,CC10/DT26,10534,7836
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,CC10/DT26,9178,7991
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,CC10/DT26,6806,7774
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,CC10/DT26,4686,7932
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,CC10/DT26,3748,8152
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,CC10/DT26,2956,7519
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,CC10/DT26,1240,4432
2025-01,WEEKDAY,0,TRAIN,CC11,137,491
2025-01,WEEKDAY,5,TRAIN,CC11,1018,1193
2025-01,WEEKDAY,6,TRAIN,CC11,7408,21053
2025-01,WEEKDAY,7,TRAIN,CC11,13356,54254
2025-01,WEEKDAY,8,TRAIN,CC11,10759,102771
2025-01,WEEKDAY,9,TRAIN,CC11,7055,62497
2025-01,WEEKDAY,10,TRAIN,CC11,5886,20047
2025-01,WEEKDAY,11,TRAIN,CC11,9757,11618
2025-01,WEEKDAY,12,TRAIN,CC11,16014,11627
2025-01,WEEKDAY,13,TRAIN,CC11,13768,14539
2025-01,WEEKDAY,14,TRAIN,CC11,12049,11725
2025-01,WEEKDAY,15,TRAIN,CC11,15368,9166
2025-01,WEEKDAY,16,TRAIN,CC11,22706,9355
2025-01,WEEKDAY,17,TRAIN,CC11,71589,14467
2025-01,WEEKDAY,18,TRAIN,CC11,99488,23617
2025-01,WEEKDAY,19,TRAIN,CC11,42637,19260
2025-01,WEEKDAY,20,TRAIN,CC11,22561,9356
2025-01,WEEKDAY,21,TRAIN,CC11,15630,6741
2025-01,WEEKDAY,22,TRAIN,CC11,9862,6358
2025-01,WEEKDAY,23,TRAIN,CC11,3661,2634
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,CC11,68,320
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,CC11,372,142
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,CC11,2226,4845
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,CC11,4280,6340
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,CC11,3141,7736
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,CC11,2863,8136
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,CC11,3542,6780
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,CC11,4784,5600
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,CC11,6978,6281
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,CC11,8301,6179
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,CC11,7511,5675
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,CC11,7926,5310
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,CC11,8556,5833
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,CC11,9951,6931
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,CC11,8649,7054
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,CC11,7743,6736
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,CC11,6509,5174
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,CC11,5713,4231
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,CC11,3412,3486
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,CC11,1325,1705
2025-01,WEEKDAY,0,TRAIN,CC12,30,517
2025-01,WEEKDAY,5,TRAIN,CC12,606,130
2025-01,WEEKDAY,6,TRAIN,CC12,7880,10215
2025-01,WEEKDAY,7,TRAIN,CC12,19299,26411
2025-01,WEEKDAY,8,TRAIN,CC12,21670,7535
2025-01,WEEKDAY,9,TRAIN,CC12,11505,4025
2025-01,WEEKDAY,10,TRAIN,CC12,6482,2810
2025-01,WEEKDAY,11,TRAIN,CC12,7059,2973
2025-01,WEEKDAY,12,TRAIN,CC12,6263,4557
2025-01,WEEKDAY,13,TRAIN,CC12,21918,8002
2025-01,WEEKDAY,14,TRAIN,CC12,11085,7262
2025-01,WEEKDAY,15,TRAIN,CC12,10935,6030
2025-01,WEEKDAY,16,TRAIN,CC12,8794,6791
2025-01,WEEKDAY,17,TRAIN,CC12,12982,9771
2025-01,WEEKDAY,18,TRAIN,CC12,13183,16734
2025-01,WEEKDAY,19,TRAIN,CC12,5070,13517
2025-01,WEEKDAY,20,TRAIN,CC12,2721,8319
2025-01,WEEKDAY,21,TRAIN,CC12,2897,7252
2025-01,WEEKDAY,22,TRAIN,CC12,1706,5291
2025-01,WEEKDAY,23,TRAIN,CC12,682,2238
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,CC12,21,309
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,CC12,146,4
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,CC12,824,444
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,CC12,1597,1746
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,CC12,2621,1647
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,CC12,3201,1598
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,CC12,3771,2023
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,CC12,4147,1962
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,CC12,5152,2369
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,CC12,3905,2825
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,CC12,3101,3037
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,CC12,3004,2877
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,CC12,3359,2992
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,CC12,3679,3184
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,CC12,3184,3367
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,CC12,2049,3407
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,CC12,1301,3387
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,CC12,961,3219
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,CC12,693,2495
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,CC12,287,1259
2025-01,WEEKDAY,0,TRAIN,CC14,44,481
2025-01,WEEKDAY,5,TRAIN,CC14,1031,274
2025-01,WEEKDAY,6,TRAIN,CC14,7108,4403
2025-01,WEEKDAY,7,TRAIN,CC14,16176,12931
2025-01,WEEKDAY,8,TRAIN,CC14,20198,19552
2025-01,WEEKDAY,9,TRAIN,CC14,10473,7722
2025-01,WEEKDAY,10,TRAIN,CC14,6153,3210
2025-01,WEEKDAY,11,TRAIN,CC14,7212,3046
2025-01,WEEKDAY,12,TRAIN,CC14,7514,4917
2025-01,WEEKDAY,13,TRAIN,CC14,9932,8233
2025-01,WEEKDAY,14,TRAIN,CC14,5672,7673
2025-01,WEEKDAY,15,TRAIN,CC14,8047,7219
2025-01,WEEKDAY,16,TRAIN,CC14,10064,8058
2025-01,WEEKDAY,17,TRAIN,CC14,13241,10098
2025-01,WEEKDAY,18,TRAIN,CC14,15026,15897
2025-01,WEEKDAY,19,TRAIN,CC14,7741,12908
2025-01,WEEKDAY,20,TRAIN,CC14,3300,7211
2025-01,WEEKDAY,21,TRAIN,CC14,2682,6307
2025-01,WEEKDAY,22,TRAIN,CC14,2253,5025
2025-01,WEEKDAY,23,TRAIN,CC14,748,2203
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,CC14,21,230
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,CC14,236,22
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,CC14,810,538
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,CC14,1612,1239
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,CC14,2705,1828
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,CC14,3360,2142
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,CC14,3994,2401
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,CC14,4356,2626
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,CC14,4217,3270
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,CC14,4139,3719
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,CC14,3746,3494
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,CC14,3741,3234
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,CC14,3135,3291
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,CC14,3822,3523
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,CC14,3309,3592
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,CC14,2305,3213
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,CC14,1494,2965
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,CC14,1203,2954
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,CC14,1061,2368
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,CC14,653,1137
2025-01,WEEKDAY,0,TRAIN,CC16,64,348
2025-01,WEEKDAY,5,TRAIN,CC16,1157,264
2025-01,WEEKDAY,6,TRAIN,CC16,7403,3819
2025-01,WEEKDAY,7,TRAIN,CC16,14624,21990
2025-01,WEEKDAY,8,TRAIN,CC16,17909,21262
2025-01,WEEKDAY,9,TRAIN,CC16,9386,12157
2025-01,WEEKDAY,10,TRAIN,CC16,6498,5165
2025-01,WEEKDAY,11,TRAIN,CC16,7082,3864
2025-01,WEEKDAY,12,TRAIN,CC16,8294,4947
2025-01,WEEKDAY,13,TRAIN,CC16,7095,6929
2025-01,WEEKDAY,14,TRAIN,CC16,6683,6546
2025-01,WEEKDAY,15,TRAIN,CC16,8092,6036
2025-01,WEEKDAY,16,TRAIN,CC16,8569,7280
2025-01,WEEKDAY,17,TRAIN,CC16,16398,9701
2025-01,WEEKDAY,18,TRAIN,CC16,23525,15859
2025-01,WEEKDAY,19,TRAIN,CC16,9844,12485
2025-01,WEEKDAY,20,TRAIN,CC16,5097,7135
2025-01,WEEKDAY,21,TRAIN,CC16,3392,6327
2025-01,WEEKDAY,22,TRAIN,CC16,2449,5027
2025-01,WEEKDAY,23,TRAIN,CC16,888,2581
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,CC16,28,160
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,CC16,302,40
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,CC16,1022,624
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,CC16,1849,2571
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,CC16,2666,3171
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,CC16,3038,3665
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,CC16,3480,3336
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,CC16,3928,2672
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,CC16,4873,2694
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,CC16,4417,2986
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,CC16,3603,3202
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,CC16,3483,3189
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,CC16,3737,3346
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,CC16,3937,3540
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,CC16,3742,3359
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,CC16,2713,3138
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,CC16,1978,3120
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,CC16,1412,2960
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,CC16,1034,2556
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,CC16,418,1338
2025-01,WEEKDAY,0,TRAIN,CC17/TE9,63,617
2025-01,WEEKDAY,5,TRAIN,CC17/TE9,1848,220
2025-01,WEEKDAY,6,TRAIN,CC17/TE9,10784,6417
2025-01,WEEKDAY,7,TRAIN,CC17/TE9,21014,21934
2025-01,WEEKDAY,8,TRAIN,CC17/TE9,20378,20493
2025-01,WEEKDAY,9,TRAIN,CC17/TE9,10235,11254
2025-01,WEEKDAY,10,TRAIN,CC17/TE9,5389,3630
2025-01,WEEKDAY,11,TRAIN,CC17/TE9,5068,3753
2025-01,WEEKDAY,12,TRAIN,CC17/TE9,7823,4331
2025-01,WEEKDAY,13,TRAIN,CC17/TE9,11146,7948
2025-01,WEEKDAY,14,TRAIN,CC17/TE9,6515,6746
2025-01,WEEKDAY,15,TRAIN,CC17/TE9,15115,6183
2025-01,WEEKDAY,16,TRAIN,CC17/TE9,9482,6930
2025-01,WEEKDAY,17,TRAIN,CC17/TE9,15477,12177
2025-01,WEEKDAY,18,TRAIN,CC17/TE9,20084,18163
2025-01,WEEKDAY,19,TRAIN,CC17/TE9,7672,11054
2025-01,WEEKDAY,20,TRAIN,CC17/TE9,3724,6458
2025-01,WEEKDAY,21,TRAIN,CC17/TE9,2757,5947
2025-01,WEEKDAY,22,TRAIN,CC17/TE9,1864,4872
2025-01,WEEKDAY,23,TRAIN,CC17/TE9,988,2253
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,CC17/TE9,37,364
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,CC17/TE9,380,26
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,CC17/TE9,1581,656
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,CC17/TE9,2003,2001
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,CC17/TE9,2686,2985
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,CC17/TE9,2708,2014
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,CC17/TE9,2991,2113
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,CC17/TE9,2936,1993
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,CC17/TE9,3049,2323
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,CC17/TE9,2687,2692
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,CC17/TE9,2478,2699
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,CC17/TE9,2548,2858
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,CC17/TE9,2867,2831
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,CC17/TE9,4132,2988
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,CC17/TE9,2932,2693
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,CC17/TE9,2216,2556
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,CC17/TE9,1470,2529
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,CC17/TE9,1425,2596
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,CC17/TE9,998,2285
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,CC17/TE9,537,1261
2025-01,WEEKDAY,0,TRAIN,CC19/DT9,77,236
2025-01,WEEKDAY,5,TRAIN,CC19/DT9,229,435
2025-01,WEEKDAY,6,TRAIN,CC19/DT9,3051,4435
2025-01,WEEKDAY,7,TRAIN,CC19/DT9,7906,11947
2025-01,WEEKDAY,8,TRAIN,CC19/DT9,10955,14128
2025-01,WEEKDAY,9,TRAIN,CC19/DT9,7361,9193
2025-01,WEEKDAY,10,TRAIN,CC19/DT9,4836,7234
2025-01,WEEKDAY,11,TRAIN,CC19/DT9,6048,7661
2025-01,WEEKDAY,12,TRAIN,CC19/DT9,7349,6781
2025-01,WEEKDAY,13,TRAIN,CC19/DT9,6920,7053
2025-01,WEEKDAY,14,TRAIN,CC19/DT9,6899,7497
2025-01,WEEKDAY,15,TRAIN,CC19/DT9,7083,7449
2025-01,WEEKDAY,16,TRAIN,CC19/DT9,8164,6826
2025-01,WEEKDAY,17,TRAIN,CC19/DT9,11725,9425
2025-01,WEEKDAY,18,TRAIN,CC19/DT9,14912,13332
2025-01,WEEKDAY,19,TRAIN,CC19/DT9,8145,8344
2025-01,WEEKDAY,20,TRAIN,CC19/DT9,5289,4120
2025-01,WEEKDAY,21,TRAIN,CC19/DT9,5227,3605
2025-01,WEEKDAY,22,TRAIN,CC19/DT9,3279,2505
2025-01,WEEKDAY,23,TRAIN,CC19/DT9,1174,1215
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,CC19/DT9,29,151
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,CC19/DT9,55,57
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,CC19/DT9,440,1179
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,CC19/DT9,1023,2636
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,CC19/DT9,1930,3681
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,CC19/DT9,2688,4866
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,CC19/DT9,3534,5867
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,CC19/DT9,4436,6260
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,CC19/DT9,5081,5311
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,CC19/DT9,5650,5352
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,CC19/DT9,5019,5350
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,CC19/DT9,5029,4995
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,CC19/DT9,5773,5106
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,CC19/DT9,5882,4953
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,CC19/DT9,5076,3746
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,CC19/DT9,4364,2833
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,CC19/DT9,2389,1971
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,CC19/DT9,1950,1624
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,CC19/DT9,1406,1295
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,CC19/DT9,505,653
2025-01,WEEKDAY,0,TRAIN,CC2,25,59
2025-01,WEEKDAY,5,TRAIN,CC2,91,43
2025-01,WEEKDAY,6,TRAIN,CC2,370,1768
2025-01,WEEKDAY,7,TRAIN,CC2,952,6856
2025-01,WEEKDAY,8,TRAIN,CC2,2136,20347
2025-01,WEEKDAY,9,TRAIN,CC2,1958,13649
2025-01,WEEKDAY,10,TRAIN,CC2,2529,7078
2025-01,WEEKDAY,11,TRAIN,CC2,6180,10425
2025-01,WEEKDAY,12,TRAIN,CC2,6109,6247
2025-01,WEEKDAY,13,TRAIN,CC2,5104,8314
2025-01,WEEKDAY,14,TRAIN,CC2,4759,5823
2025-01,WEEKDAY,15,TRAIN,CC2,8566,6285
2025-01,WEEKDAY,16,TRAIN,CC2,6962,3654
2025-01,WEEKDAY,17,TRAIN,CC2,14111,4844
2025-01,WEEKDAY,18,TRAIN,CC2,19778,8270
2025-01,WEEKDAY,19,TRAIN,CC2,8692,5158
2025-01,WEEKDAY,20,TRAIN,CC2,5076,2601
2025-01,WEEKDAY,21,TRAIN,CC2,5884,2218
2025-01,WEEKDAY,22,TRAIN,CC2,6295,1706
2025-01,WEEKDAY,23,TRAIN,CC2,1950,629
2025-01,WEEKENDS/HOLIDAY,0,TRAIN,CC2,7,38
2025-01,WEEKENDS/HOLIDAY,5,TRAIN,CC2,23,8
2025-01,WEEKENDS/HOLIDAY,6,TRAIN,CC2,137,392
2025-01,WEEKENDS/HOLIDAY,7,TRAIN,CC2,378,1177
2025-01,WEEKENDS/HOLIDAY,8,TRAIN,CC2,778,2667
2025-01,WEEKENDS/HOLIDAY,9,TRAIN,CC2,1485,2944
2025-01,WEEKENDS/HOLIDAY,10,TRAIN,CC2,1857,2877
2025-01,WEEKENDS/HOLIDAY,11,TRAIN,CC2,2807,2414
2025-01,WEEKENDS/HOLIDAY,12,TRAIN,CC2,3367,2712
2025-01,WEEKENDS/HOLIDAY,13,TRAIN,CC2,2731,3311
2025-01,WEEKENDS/HOLIDAY,14,TRAIN,CC2,2739,2974
2025-01,WEEKENDS/HOLIDAY,15,TRAIN,CC2,3363,2927
2025-01,WEEKENDS/HOLIDAY,16,TRAIN,CC2,3974,2629
2025-01,WEEKENDS/HOLIDAY,17,TRAIN,CC2,4609,2521
2025-01,WEEKENDS/HOLIDAY,18,TRAIN,CC2,3617,1932
2025-01,WEEKENDS/HOLIDAY,19,TRAIN,CC2,2598,1478
2025-01,WEEKENDS/HOLIDAY,20,TRAIN,CC2,1282,1043
2025-01,WEEKENDS/HOLIDAY,21,TRAIN,CC2,1269,1466
2025-01,WEEKENDS/HOLIDAY,22,TRAIN,CC2,976,2426
2025-01,WEEKENDS/HOLIDAY,23,TRAIN,CC2,430,1448
2025-01,WEEKDAY,0,TRAIN,CC20,41,237
2025-01,WEEKDAY,5,TRAIN,CC20,469,229
2025-01,WEEKDAY,6,TRAIN,CC20,5172,5475
2025-01,WEEKDAY,7,TRAIN,CC20,12423,13509
2025-01,WEEKDAY,8,TRAIN,CC20,13705,8349
2025-01,WEEKDAY,9,TRAIN,CC20,8464,4626
2025-01,WEEKDAY,10,TRAIN,CC20,5669,3074
2025-01,WEEKDAY,11,TRAIN,CC20,4581,3487
